     1.0416E+02     1.3029E-01
2P1/2    2     1.6480E-01
     1.8142E-01     1.5322E+06
     2.7851E-01     6.9992E+05
     6.5920E-01     8.1422E+04
     3.0947E+00     6.5627E+02
     5.4147E+00     9.2288E+01
     6.4038E+00     5.0367E+01
     8.0477E+00     2.1815E+01
     1.7480E+01     1.1723E+00
     2.2164E+01     4.6950E-01
     7.4890E+01     4.1005E-03
2P3/2    2     1.6480E-01
     1.8142E-01     3.0806E+06
     2.7851E-01     1.3970E+06
     6.5920E-01     1.6073E+05
     3.0947E+00     1.2748E+03
     5.4147E+00     1.7775E+02
     6.4038E+00     9.6724E+01
     8.0477E+00     4.1729E+01
     1.7480E+01     2.1936E+00
     2.2164E+01     8.7000E-01
     7.4890E+01     6.8403E-03
3S1/2    2     1.7687E-02
     1.9471E-02     5.0852E+03
     2.9891E-02     2.6382E+05
     7.0749E-02     3.1128E+05
     3.3214E-01     3.4481E+04
     5.4147E+00     8.2248E+01
     6.4038E+00     5.2736E+01
     8.0377E+00     2.8521E+01
     8.0477E+00     2.8424E+01
     1.7480E+01     3.1713E+00
     2.2164E+01     1.5905E+00
3P1/2    2     7.8133E-03
     8.6013E-03     2.6275E+07
     1.3204E-02     1.3339E+07
     3.1253E-02     1.9068E+05
     1.4672E-01     1.2749E+05
     3.5506E+00     2.6267E+01
     5.4147E+00     6.0383E+00
     6.4038E+00     3.3140E+00
     8.0477E+00     1.4450E+00
     1.7480E+01     7.9740E-02
     2.2164E+01     3.2625E-02
3P3/2    2     7.7345E-03
     8.5146E-03     2.6482E+07
     1.3071E-02     1.3352E+07
     3.0938E-02     1.9221E+05
     1.4524E-01     1.2878E+05
     3.5148E+00     2.6231E+01
     5.4147E+00     5.7830E+00
     6.4038E+00     3.1657E+00
     8.0477E+00     1.3755E+00
     1.7480E+01     7.4371E-02
     2.2164E+01     2.9969E-02
  7.0699  1.3659  5.3398 19.8279  2.2363  0.0921  1.5118 55.2283 -0.1592
K   7  39.10      -.053    19.0
1S1/2    0     3.6074E+00
     3.7850E+00     6.2248E+04
     4.6896E+00     3.5900E+04
     5.4147E+00     2.4632E+04
     6.4038E+00     1.5731E+04
     7.2148E+00     1.1375E+04
     8.0477E+00     8.4189E+03
     1.5632E+01     1.2663E+03
     1.7480E+01     9.1202E+02
     2.2164E+01     4.5051E+02
     7.6900E+01     9.7532E+00
2S1/2    2     3.7710E-01
     4.1513E-01     2.5430E+05
     6.3729E-01     1.3969E+05
     1.5084E+00     2.9276E+04
     5.4147E+00     1.5722E+03
     6.4038E+00     1.0244E+03
